ProgrammingLanguageName	CommentText	PairID	RepoDescription	SourceDescription
C#	summary \n Metoda koja stvara novu osobu u bazi podataka\n summary \n param name osoba Model osobe sa svim atributima iz tablice osoba param \n returns returns	mkovacevic-comment-226.txt	limpskinz/RPPP	https://github.com/limpskinz/RPPP/blob/e63f1cabb8b99646b69c45dedb10be911e50f4fe/KoronavirusMvc/Controllers/OsobaController.cs
C#	summary \n Metoda koja služi za dohvaćanje Edit.cshtml stranice za ažuriranje osobe\n summary \n param name id Identifikacijski broj osobe koju želimo ažurirati param \n param name page param \n param name sort param \n param name ascending param \n returns returns	mkovacevic-comment-227.txt	limpskinz/RPPP	https://github.com/limpskinz/RPPP/blob/e63f1cabb8b99646b69c45dedb10be911e50f4fe/KoronavirusMvc/Controllers/OsobaController.cs
C#	summary \n Metoda koja služi za brisanje osobe iz baze podataka\n summary \n param name id IIdentifikacijski broj osobe koju brišemo iz baze podataka param \n param name page param \n param name sort param \n param name ascending param \n returns returns \n	mkovacevic-comment-228.txt	limpskinz/RPPP	https://github.com/limpskinz/RPPP/blob/e63f1cabb8b99646b69c45dedb10be911e50f4fe/KoronavirusMvc/Controllers/OsobaController.cs
C#	summary \n Metoda koja generira izvješće u pdf formatu. Stvara tablični prikaz svih osoba u bazi podataka\n summary \n returns returns	mkovacevic-comment-229.txt	limpskinz/RPPP	https://github.com/limpskinz/RPPP/blob/e63f1cabb8b99646b69c45dedb10be911e50f4fe/KoronavirusMvc/Controllers/OsobaController.cs
C#	summary \n Metoda koja generira izvješće u Excelu. Stvara tablicu sa svim podacima u detaljima osobe.\n summary	mkovacevic-comment-230.txt	limpskinz/RPPP	https://github.com/limpskinz/RPPP/blob/e63f1cabb8b99646b69c45dedb10be911e50f4fe/KoronavirusMvc/Controllers/OsobaController.cs
C#	summary \n Metoda koja služi za provjeru ulaznih parametara\n summary \n param name args param	mkovacevic-comment-231.txt	mmacinkov/Design-patterns	https://github.com/mmacinkov/Design-patterns/blob/d33b2791054ce02d97ee63c685a9d662c603e209/mmacinkov_zadaca_3/Helperi/Datoteka.cs
C#	summary \n Metoda koja služi za provjeru broja atributa\n summary \n param name inputObjekt param \n param name broj param \n returns Ako je broj redaka ispravan vraća true, inače false returns \n	mkovacevic-comment-232.txt	mmacinkov/Design-patterns	https://github.com/mmacinkov/Design-patterns/blob/d33b2791054ce02d97ee63c685a9d662c603e209/mmacinkov_zadaca_3/Helperi/Datoteka.cs
C#	summary \n Metoda koja provjerava je li unešen integer\n summary \n param name podatak param \n returns Vraća testirani podatak returns	mkovacevic-comment-233.txt	mmacinkov/Design-patterns	 https://github.com/mmacinkov/Design-patterns/blob/d33b2791054ce02d97ee63c685a9d662c603e209/mmacinkov_zadaca_3/Helperi/Datoteka.cs
C#	summary \n etoda koja provjerava je li unešen double\n summary \n param name podatak param \n returns returns	mkovacevic-comment-234.txt	mmacinkov/Design-patterns	https://github.com/mmacinkov/Design-patterns/blob/d33b2791054ce02d97ee63c685a9d662c603e209/mmacinkov_zadaca_3/Helperi/Datoteka.cs
C#	summary \n Metoda koja provjerava je li unešen string\n summary \n param name podatak param \n returns Vraća false ako podatak nije unešen, inače vraća true. returns	mkovacevic-comment-235.txt	mmacinkov/Design-patterns	https://github.com/mmacinkov/Design-patterns/blob/d33b2791054ce02d97ee63c685a9d662c603e209/mmacinkov_zadaca_3/Helperi/Datoteka.cs
C#	summary \n Metoda koja dobavljaca kojeg smo odabrali za uređivanje sprema u bazu podataka s novim podacima.\n summary	mkovacevic-comment-236.txt	tinvujasinovic/Aplikacije	https://github.com/tinvujasinovic/Aplikacije/blob/f2ba098de5b858a19c647ec5e9733cd65d6116de/MilkyApp/Forme/DodajDobavlja%C4%8Da.cs
C#	summary \n Funkcija koja se poziva kod Load a forme kako bi se utvrdilo u kojem je modu otvorena, za kreiranje novog ili za uređivanje postojećeg\n dobavljača\n summary	mkovacevic-comment-237.txt	tinvujasinovic/Aplikacije	https://github.com/tinvujasinovic/Aplikacije/blob/f2ba098de5b858a19c647ec5e9733cd65d6116de/MilkyApp/Forme/DodajDobavlja%C4%8Da.cs
C#	summary \n Metoda za binarnu pretragu niza. Niz mora biti\n sortiran po rastucem redosledu.\n summary \n param name a Niz koji pretrazujemo param \n param name value Vrednost koju trazimo param \n param name pos Indeks prvog pronadjenog elementa param \n returns Da li je element pronadjen returns	mkovacevic-comment-238.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/BinarySearch.cs
C#	summary \n Metoda za trazenje indeksa i takvog da min i , a i value pod\n pretpostavkom da je niz uredjen po rastucem poretku.\n summary \n param name a Niz koji pretrazujemo param \n param name value Element ciju granicu trazimo param \n param name pos Indeks granice zadatog elementa param \n returns Da li sup postoji returns	mkovacevic-comment-239.txt	jasaleja/SDD_projekat	"https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/BinarySearch.cs
"
C#	summary \n Metoda vraca indeks prvog elementa u nizu toSearch koji je jednak toFind.\n Ako element ne postoji vraca se vrednost 1.\n summary \n typeparam name T typeparam \n param name n param \n param name toFind param \n returns returns	mkovacevic-comment-240.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Metoda vraca kumulativnu sumu niza kao novi niz.\n summary \n param name n param \n returns returns	mkovacevic-comment-241.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Metoda vraca razliku susednih elemenata niza kao novi niz.\n summary \n param name n param \n returns returns	mkovacevic-comment-242.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Metoda omogucava spajanje i uredjivanje 2 kolekcije uz pomoc odgovarajuceg poredjenja.\n summary \n typeparam name T typeparam \n param name a param \n param name b param \n param name distinct param \n param name comparer param \n returns returns	mkovacevic-comment-243.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Metoda vraca niz ekvidistantnih tacaka u granicama left,right duzine length.\n Desna granica moze biti manja ili veca od leve.\n summary \n param name left param \n param name right param \n param name length param \n returns returns	mkovacevic-comment-244.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Metoda generise niz slucajnih brojeva tipa int, float ili double.\n summary \n typeparam name T tip elementa u nizu typeparam \n param name numEl broj elemenata u nizu param \n param name left leva granicna vrednost param \n param name right desna granicna vrednost param \n param name seed ako je vrednost veca od 0 generisu se brojevi specificni za taj seed param \n returns returns	mkovacevic-comment-245.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	summary \n Tekstualni zapis matrice.\n summary \n typeparam name T typeparam \n param name matrix param \n param name columnDistance param \n param name rowDistance param \n param name decimalCount param \n returns returns	mkovacevic-comment-246.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Utils/HelperMethods.cs
C#	Kontroler Obrisi	djordjeojdanic-comment-1.txt	DzanisBrkan/Prodaja-Softvera-SchoolProject	https://github.com/DzanisBrkan/Prodaja-Softvera-SchoolProject/blob/main/Prodaja%20Softvera/Prodaja_Softvera_Final/Prodaja_Softvera_ver3/Prodaja_Softvera_ver3.Web/Areas/AdministratorModul/Controllers/AdminSoftverController.cs
C#	Za kreiranje novog funkcijskog čvora bez roditelja.\n Služi za početno generiranje čvorova koji će se kasnije kopirati.	bselic-comment-1.txt	mimi33/DiplomskiProjekt	https://github.com/mimi33/DiplomskiProjekt/blob/613f1421c222056a7f3c0e79307b30273d5017c8/src/DiplomskiProjekt/Classes/Cvor.cs
C#	Dodaje kopiju cvora u svoju listu cvorova, ako stane.\n Ako ne stane, vraća null.	bselic-comment-2.txt	mimi33/DiplomskiProjekt	https://github.com/mimi33/DiplomskiProjekt/blob/613f1421c222056a7f3c0e79307b30273d5017c8/src/DiplomskiProjekt/Classes/Cvor.cs
C#	Kopiranje trenutrnog cvora, ne kopira djecu\n	bselic-comment-3.txt	mimi33/DiplomskiProjekt	https://github.com/mimi33/DiplomskiProjekt/blob/613f1421c222056a7f3c0e79307b30273d5017c8/src/DiplomskiProjekt/Classes/Cvor.cs
C#	zamisljeno je da se samo podaci upisuju u tabelu greska insert	djordjeojdanic-comment-2.txt	DzanisBrkan/Rent_A_Car_Project	https://github.com/DzanisBrkan/Rent_A_Car_Project/blob/d64b7ad97d8ad63c7bc4b0fd304eb8537f7ab3fe/Rent_A_Car.WebAPI/Controllers/GreskaController.cs
C#	Za kreiranje novog završnog čvora u kojem će biti konstanta.\n Služi za početno generiranje čvorova koji će se kasnije kopirati. Tek nakon kopiranja će konstanta poprimiti vrijednost. param name dodijelitiVrijednost Zastavica kojom se određuje da li će čvor odmah dobiti vrijednost konstante. param	bselic-comment-4		https://github.com/mimi33/DiplomskiProjekt/blob/613f1421c222056a7f3c0e79307b30273d5017c8/src/DiplomskiProjekt/Classes/Cvor.cs
C#	Ubacivanje slike 1	bselic-comment-5	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Proizvodi SelectById	djordjeojdanic-comment-3.txt	AdvanDizdarevic/eProdaja	https://github.com/AdvanDizdarevic/eProdaja/blob/18ef1e38bae7a80b8800dac73352fccbb08fd061/eProdaja_API/Controllers/PreporukaController.cs
C#	Sličnost proizvoda Cosine similarity	djordjeojdanic-comment-4.txt	AdvanDizdarevic/eProdaja	https://github.com/AdvanDizdarevic/eProdaja/blob/18ef1e38bae7a80b8800dac73352fccbb08fd061/eProdaja_API/Util/RecomendSystem.cs
C#	Crtanje slike 10	bselic-comment-6.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Sklanjanje misa sa slike	bselic-comment-7.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Panel sa imenom programa i informacijama o slici	bselic-comment-8.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Ispisivanje teksta u dugme Gradual drawing	bselic-comment-9.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Ispisivanje teksta u dugme slike	bselic-comment-10.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Otvaranje foldera sa slikama	bselic-comment-11.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Dogadjaj klikom na sliku	bselic-comment-12.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Opis foldera slike	bselic-comment-13.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Opis screenshot	bselic-comment-14.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Screenshot aplikacije	bselic-comment-15.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Promjena velicine panela	bselic-comment-16.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	Crtanje slika na panelu	bselic-comment-17.txt	DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika	https://github.com/DragisaGiska/Biblioteka-apstraktnih-geometriskih-oblika/blob/5eab19f70ded2ec390307ac63ce50fc30ab5beff/Biblioteka_geometrijskih_oblika/Form1.cs
C#	metoda za računanje determinante matrice formirana rekurzivno	djordjeojdanic-comment-5.txt	filipdzebo/matrix	https://github.com/filipdzebo/matrix/blob/197b89b1987aaac251cc37eb69a4a787bcb84df5/MatrixPRS/PRS/SerijskiInvertor.cs
C#	metoda za kreiranje submatrice za odgovarajući element	djordjeojdanic-comment-6.txt	filipdzebo/matrix	https://github.com/filipdzebo/matrix/blob/197b89b1987aaac251cc37eb69a4a787bcb84df5/MatrixPRS/PRS/SerijskiInvertor.cs
C#	Formiranje globalnog recnika, recnika iz pozitivnih i negativnih recenzija \n	bselic-comment-18.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/NaiveBayes.cs
C#	Racunanje verovatnoca za prosledjeni tekst\n	bselic-comment-19.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/NaiveBayes.cs
C#	Propagacija backward signala kroz sve neurone u sloju\n	bselic-comment-20.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v7%20-%20Graf%20izracunavanja%20-VNM/ComputationalGraph/ComputationalGraph/NeuralLayer.cs
C#	Na dobijeno x pozvati sigmoid funkciju\n	bselic-comment-21.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v7%20-%20Graf%20izracunavanja%20-VNM/ComputationalGraph/ComputationalGraph/SigmoidNode.cs
C#	TODO 1 implementirati metodu formiranja grafa	bselic-comment-22.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v1/resena/v1-%20Pretrage/PretrageOsnovno/Graph.cs
C#	konstruise moguce sledece stanje na osnovu cvora u grafu	bselic-comment-23.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v1/resena/v1-%20Pretrage/PretrageOsnovno/State.cs
C#	TODO 6 implementirati algoritam iterativni prvi u dubinu	bselic-comment-24.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v1/resena/v1-%20Pretrage/PretrageOsnovno/IterativeDepthFirstSearch.cs
C#	TODO 7 implementirati algoritam za pretragu A	bselic-comment-25.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v1/resena/v1-%20Pretrage/PretrageOsnovno/AStarSearch.cs
C#	funkcija odredjuje rastojanje	bselic-comment-26.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v2%20-%20reseno/v2%20-%20Pretrage%20(Lavirint)/PretrageNapredno/Lavirint/AStarSearch.cs
C#	Ucitava skup podataka i popunjava model podataka. \n	bselic-comment-27.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/TextUtil.cs
C#	Metoda za uklanjanje znakova interpunkcije iz teksta.\n Npr. Milan,Darko i Ivan polazu kolokvijum ce biti transformisan u\n Milan Darko i Ivan polazu kolokvijum \n	bselic-comment-28.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/TextUtil.cs
C#	Tokenizacija teksta na reci. Pre razdvajanja teksta na reci tokene ,\n potrebno je ukloniti sve znake interpunkcije i pretvoriti \n sva slova u mala. \n	bselic-comment-29.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/TextUtil.cs
C#	Metoda za brojanje reci u teksu. Formira se recnik ciji je kljuc\n sama rec, a vrednost broj pojavljivanja te reci.\n Npr za niz reci rec1 , rec2 , rec1 bice formiran recnik\n rec1 2,\n rec2 1 \n \n	bselic-comment-30.txt	ftn-ai-lab/ori-2018-e2	https://github.com/ftn-ai-lab/ori-2018-e2/blob/2960f872389ea234939db419a6548ea0f9f54b13/vezbe/v6%20-%20reseno/NaiveBayes/NaiveBayes/NaiveBayes/TextUtil.cs
C#	Mnozenje ulaza sa tezinom\n	bselic-comment-31.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/MultiplyNode.cs
C#	z x y \n dz dx y dx dz y\n dz dy x dy dz x\n	bselic-comment-32.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/MultiplyNode.cs
C#	Suma svih elemenata\n	bselic-comment-33.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/SumNode.cs
C#	Izvod funkcije po svakom elementu\n z x y \n dz dx 1 dx dz\n dz dy 1 dy dz\n	bselic-comment-34.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/SumNode.cs
C#	https en.wikipedia.org wiki Artificial neuron\n ulaz1 tezina1\n ulaz1 tezina2\n bias 1 tezina \n sve se sabere\n provuce se kroz aktivacionu funkciju\n	bselic-comment-35.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/NeuronNode.cs
C#	Pomnoziti sve ulaze sa tezinama.\n Sabrati sve rezultate mnozaca. Kao povratnu vrednost\n vratiti vrednost aktivacione funkije za vrednost suma \n svih mnozaca\n	bselic-comment-36.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/NeuronNode.cs
C#	Greska se propagira u nazad kroz aktivacionu funkciju,\n preko sabiraca, do svakog pojedinacnog mnozaca\n	bselic-comment-37.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/NeuronNode.cs
C#	Na dobijeno x pozvati sigmoid funkciju\n	bselic-comment-38.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/SigmoidNode.cs
C#	Sigmoid funkcija 1 1 e x\n	bselic-comment-39.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/SigmoidNode.cs
C#	Koriguj tezine svih neurona\n	bselic-comment-40.txt	ftn-ai-lab/ori-2016-e2	https://github.com/ftn-ai-lab/ori-2016-e2/blob/master/Vezba8/ComputationalGraph/ComputationalGraph/NeuralLayer.cs
C#	Implementacija Kolmogorov Smirnov testa za proveru raspodele eksperimentalnog uzorka.\n	djordjeojdanic-comment-7.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/DistributionTests/KolmogorovSmirnovTest.cs
C#	Provera kriticnih vednosti empirijske raspodele u odnosu na H0 hipotezu.\n	djordjeojdanic-comment-8.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/DistributionTests/KolmogorovSmirnovTest.cs
C#	Implementacija genericke diskretne raspodele, za zadati konacan\n skup elemenata i njihovih verovatnoca.\n	djordjeojdanic-comment-9.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/DiscreteDist.cs
C#	Slucajna vrednost po diskretnoj raspodeli.\n	djordjeojdanic-comment-10.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/DiscreteDist.cs
C#	Abstraktna klasa koje je osnova za konkretne\n klase diskretnih i kontinualnih raspodela.\n	djordjeojdanic-comment-11.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/Distribution.cs
C#	Implementacija Eksponencijalne raspodele, E a .\n	djordjeojdanic-comment-12.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/ExpDist.cs
C#	Slucajna vrednost po Eksponencijalnoj raspodeli.\n	djordjeojdanic-comment-13.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/ExpDist.cs
C#	Implementacija Gausove Normalne raspodele, N m,ksi .\n	djordjeojdanic-comment-14.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/NormalDist.cs
C#	Slucajna vrednost po Normalnoj raspodeli. Osnovni algoritam\n preko transformacije sa 2 uniformne slucajne promenljive.\n	djordjeojdanic-comment-15.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/NormalDist.cs
C#	Slucajna vrednost po Normalnoj raspodeli. Optimizovan algoritam.\n	djordjeojdanic-comment-16.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/NormalDist.cs
C#	Forma koja predstavlja admin panel za admina aplikacije	bselic-comment-41.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	Implementacija Poasonove raspodele, P lambda .\n	djordjeojdanic-comment-17.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/PoissDist.cs
C#	Konstruktor forme	bselic-comment-42.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	Slucajna vrednost po Poasonovoj raspodeli.\n	djordjeojdanic-comment-18.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/PoissDist.cs
C#	Klasa za podrsku unapred zadatom skupu slucajnih vrednosti.\n	djordjeojdanic-comment-19.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/SetDistribution.cs
C#	Metoda koja dohvaća korisnike i prikazuje ih u tablicki korisnika te admin može mijenjati status računa pojedinog korisnika	bselic-comment-43.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
C#	Sledeca zadata vrednost.\n	djordjeojdanic-comment-20.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/SetDistribution.cs
C#	Implementacija Uniformne raspodele, U a,b .\n	djordjeojdanic-comment-21.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/UnifDist.cs
C#	Slucajna vrednost po Uniformnoj raspodeli.\n	djordjeojdanic-comment-22.txt	jasaleja/SDD_projekat	https://github.com/jasaleja/SDD_projekat/blob/5dbfa6e73fd177e1e59790d950cf8761a5fc0fae/SDDLibrary/Distributions/UnifDist.cs
C#	Metoda koja prihvaća username i status korisnika kojem se želi promijeniti status u otključani ili zaključani račun.\n Šalje odgovarajuće podatke prema serveru te će se na serveru izvršiti sama promjena statusa.\n	bselic-comment-44.txt	foivz/r16003	https://github.com/foivz/r16003/blob/a772a8a7ee0a5da227257216ecc675c48e3699c1/CryptoNew/CryptoNew/FormaAdminPanel.cs
